session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
3pm,FALSE,1,13,3,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,1,5,17.422,1.231
3pm,FALSE,1,13,3,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,1,1,5,18.522,2.331
3pm,FALSE,1,13,4,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,1,1,5,25.132,0.729
3pm,FALSE,1,13,4,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,1,5,25.764,1.361
3pm,FALSE,1,13,5,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,1,5,32.7,2.032
3pm,FALSE,1,13,5,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,1,1,5,31.99,1.322
3pm,FALSE,1,13,6,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,1,5,38.66,1.236
3pm,FALSE,1,13,6,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,1,1,5,39.41,1.986
3pm,FALSE,1,13,7,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,1,5,45.775,0.999
3pm,FALSE,1,13,7,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,1,1,5,46.693,1.917
3pm,FALSE,1,13,8,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,1,1,5,53.72,2.889
3pm,FALSE,1,13,8,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,1,5,52.428,1.597
3pm,FALSE,1,13,9,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,1,0,1,62.47,2.397
3pm,FALSE,1,13,9,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,0,1,7,61.746,1.673
3pm,FALSE,1,13,10,JuEQLmZ8NkPJEM9JP,fgBYMQdNMmzDawQRF,0,0,3,67.536,2.037
3pm,FALSE,1,13,10,JuEQLmZ8NkPJEM9JP,aWrQZTZhJncc26wvP,0,0,3,67.548,2.049
3pm,FALSE,1,13,1,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,6.084,6.095
3pm,FALSE,1,13,1,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,7.839,7.85
3pm,FALSE,1,13,2,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,12.316,1.559
3pm,FALSE,1,13,2,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,12.268,1.511
3pm,FALSE,1,13,3,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,17.32,2.326
3pm,FALSE,1,13,3,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,16.007,1.013
3pm,FALSE,1,13,4,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,22.805,1.663
3pm,FALSE,1,13,4,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,22.429,1.287
3pm,FALSE,1,13,5,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,31.026,1.568
3pm,FALSE,1,13,5,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,30.86,1.402
3pm,FALSE,1,13,6,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,36.525,1.069
3pm,FALSE,1,13,6,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,36.473,1.017
3pm,FALSE,1,13,7,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,42.274,1.714
3pm,FALSE,1,13,7,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,42.685,2.125
3pm,FALSE,1,13,8,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,47.27,1.482
3pm,FALSE,1,13,8,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,47.275,1.487
3pm,FALSE,1,13,9,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,1,1,5,52.792,1.23
3pm,FALSE,1,13,9,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,1,5,52.519,0.957
3pm,FALSE,1,13,10,QDsQS2kKGNWakiD45,pM9zJgZmZh9S2nJbR,1,0,1,59.256,1.843
3pm,FALSE,1,13,10,QDsQS2kKGNWakiD45,dDovRtfoCyNLTLn7L,0,1,7,59.641,2.228
3pm,FALSE,1,13,1,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,17.123,17.141
3pm,FALSE,1,13,1,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,6.536,6.554
3pm,FALSE,1,13,2,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,22.683,1.797
3pm,FALSE,1,13,2,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,22.132,1.246
3pm,FALSE,1,13,3,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,29.578,1.43
3pm,FALSE,1,13,3,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,29.556,1.408
3pm,FALSE,1,13,4,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,37.464,2.654
3pm,FALSE,1,13,4,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,35.966,1.156
3pm,FALSE,1,13,5,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,42.574,1.415
3pm,FALSE,1,13,5,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,42.932,1.773
3pm,FALSE,1,13,6,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,47.779,1.621
3pm,FALSE,1,13,6,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,47.167,1.009
3pm,FALSE,1,13,7,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,56.256,2.152
3pm,FALSE,1,13,7,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,55.896,1.792
3pm,FALSE,1,13,8,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,62.17,1.88
3pm,FALSE,1,13,8,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,62.169,1.879
3pm,FALSE,1,13,9,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,1,1,5,68.198,2.89
3pm,FALSE,1,13,9,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,1,5,66.629,1.321
3pm,FALSE,1,13,10,nkrSsogd8yjAaryMb,wcDZ36ubBrqbAckBb,0,1,7,72.232,1.231
3pm,FALSE,1,13,10,nkrSsogd8yjAaryMb,3bwXhLyfxfFpnNaxY,1,0,1,72.267,1.266
3pm,FALSE,1,13,1,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,6.955,6.97
3pm,FALSE,1,13,1,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,7.91,7.925
3pm,FALSE,1,13,2,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,11.967,1.666
3pm,FALSE,1,13,2,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,11.957,1.656
3pm,FALSE,1,13,3,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,16.965,1.884
3pm,FALSE,1,13,3,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,16.135,1.054
3pm,FALSE,1,13,4,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,21.974,1.398
3pm,FALSE,1,13,4,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,22.29,1.714
3pm,FALSE,1,13,5,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,30.119,2.303
3pm,FALSE,1,13,5,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,29.495,1.679
3pm,FALSE,1,13,6,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,36.34,1.446
3pm,FALSE,1,13,6,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,36.049,1.155
3pm,FALSE,1,13,7,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,41.968,1.556
3pm,FALSE,1,13,7,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,41.964,1.552
3pm,FALSE,1,13,8,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,47.06,2.09
3pm,FALSE,1,13,8,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,46.222,1.252
3pm,FALSE,1,13,9,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,1,1,5,53.009,2.002
3pm,FALSE,1,13,9,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,1,5,52.729,1.722
3pm,FALSE,1,13,10,RR2a4s6n3cXaKQjY8,mLYACvRN7p3Pjwkm5,1,0,1,61.311,2.363
3pm,FALSE,1,13,10,RR2a4s6n3cXaKQjY8,WYXQudKcy8KMRqPQF,0,1,7,60.359,1.411
3pm,TRUE,1,13,1,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,6.38,6.458
3pm,FALSE,1,13,1,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,11.636,11.714
3pm,FALSE,1,13,2,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,15.917,1.396
3pm,TRUE,1,13,2,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,15.86,1.339
3pm,FALSE,1,13,3,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,21.991,1.86
3pm,TRUE,1,13,3,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,21.648,1.517
3pm,TRUE,1,13,4,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,28.732,0.942
3pm,FALSE,1,13,4,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,29.195,1.405
3pm,TRUE,1,13,5,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,36.031,1.58
3pm,FALSE,1,13,5,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,36.672,2.221
3pm,TRUE,1,13,6,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,41.636,1.205
3pm,FALSE,1,13,6,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,44.704,4.273
3pm,FALSE,1,13,7,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,54.299,5.559
3pm,TRUE,1,13,7,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,49.985,1.245
3pm,TRUE,1,13,8,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,60.564,1.013
3pm,FALSE,1,13,8,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,64.451,4.9
3pm,FALSE,1,13,9,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,68.637,1.977
3pm,TRUE,1,13,9,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,68.91,2.25
3pm,FALSE,1,13,10,ypzeFXxiHXTrRZbim,BAYaXkN4SDLPfekqh,1,1,5,72.253,1.491
3pm,TRUE,1,13,10,ypzeFXxiHXTrRZbim,XnkCLaMnZfNN9CYru,1,1,5,72.888,2.126
3pm,FALSE,1,13,1,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,6.724,6.744
3pm,FALSE,1,13,1,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,19.504,19.524
3pm,FALSE,1,13,2,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,25.057,0.785
3pm,FALSE,1,13,2,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,34.372,10.1
3pm,FALSE,1,13,3,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,41.478,2.345
3pm,FALSE,1,13,3,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,42.222,3.089
3pm,FALSE,1,13,4,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,49.01,3.634
3pm,FALSE,1,13,4,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,46.486,1.11
3pm,FALSE,1,13,5,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,64.015,9.721
3pm,FALSE,1,13,5,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,55.203,0.909
3pm,FALSE,1,13,6,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,67.086,1.153
3pm,FALSE,1,13,6,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,75.185,9.252
3pm,FALSE,1,13,7,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,77.146,1.443
3pm,FALSE,1,13,7,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,78.505,2.802
3pm,FALSE,1,13,8,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,89.166,10.312
3pm,FALSE,1,13,8,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,80.198,1.344
3pm,FALSE,1,13,9,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,1,1,5,102.156,12.869
3pm,FALSE,1,13,9,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,1,5,90.487,1.2
3pm,FALSE,1,13,10,TN9mkXyqWXrn2zszH,carmvfvtcMyEF8H7d,0,1,7,108.03,5.744
3pm,FALSE,1,13,10,TN9mkXyqWXrn2zszH,Rg4meqnQPpdmTMgEj,1,0,1,103.326,1.04
3pm,FALSE,1,13,1,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,6.31,6.328
3pm,FALSE,1,13,1,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,7.551,7.569
3pm,FALSE,1,13,2,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,11.564,1.022
3pm,FALSE,1,13,2,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,12.063,1.521
3pm,FALSE,1,13,3,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,16.922,1.703
3pm,FALSE,1,13,3,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,16.474,1.255
3pm,FALSE,1,13,4,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,23.489,0.999
3pm,FALSE,1,13,4,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,23.299,0.809
3pm,FALSE,1,13,5,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,30.062,1.226
3pm,FALSE,1,13,5,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,29.9,1.064
3pm,FALSE,1,13,6,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,36.318,1.928
3pm,FALSE,1,13,6,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,35.543,1.153
3pm,FALSE,1,13,7,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,41.318,1.323
3pm,FALSE,1,13,7,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,41.317,1.322
3pm,FALSE,1,13,8,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,46.328,1.759
3pm,FALSE,1,13,8,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,46.326,1.757
3pm,FALSE,1,13,9,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,1,1,5,54.511,3.198
3pm,FALSE,1,13,9,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,1,5,53.807,2.494
3pm,FALSE,1,13,10,R7N9Fdbvr5LpQJ6Qv,KDajqFq67D4HmjgFi,0,1,7,61.364,2.02
3pm,FALSE,1,13,10,R7N9Fdbvr5LpQJ6Qv,2ZxgYsamPEfwHW2FG,1,0,1,60.739,1.395
3pm,FALSE,1,13,1,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,6.123,6.146
3pm,FALSE,1,13,1,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,6.411,6.434
3pm,FALSE,1,13,2,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,11.127,2.227
3pm,FALSE,1,13,2,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,11.137,2.237
3pm,FALSE,1,13,3,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,16.13,1.764
3pm,FALSE,1,13,3,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,16.545,2.179
3pm,FALSE,1,13,4,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,24.08,2.686
3pm,FALSE,1,13,4,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,23.114,1.72
3pm,FALSE,1,13,5,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,30.123,1.096
3pm,FALSE,1,13,5,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,30.575,1.548
3pm,FALSE,1,13,6,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,36.138,1.281
3pm,FALSE,1,13,6,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,36.839,1.982
3pm,FALSE,1,13,7,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,44.933,2.55
3pm,FALSE,1,13,7,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,43.793,1.41
3pm,FALSE,1,13,8,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,1,5,51.279,1.889
3pm,FALSE,1,13,8,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,1,1,5,51.133,1.743
3pm,FALSE,1,13,9,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,0,1,7,56.357,1.038
3pm,FALSE,1,13,9,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,1,0,1,56.801,1.482
3pm,FALSE,1,13,10,AYD86APKJ7bQR9aFT,XTHWWFs9M9DnbR62K,0,0,3,63.119,3.157
3pm,FALSE,1,13,10,AYD86APKJ7bQR9aFT,Lb3ehSYefBwcE58qa,0,0,3,61.235,1.273
3pm,TRUE,1,13,1,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,6.659,6.677
3pm,FALSE,1,13,1,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,5.815,5.833
3pm,FALSE,1,13,2,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,9.803,0.637
3pm,TRUE,1,13,2,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,10.938,1.772
3pm,TRUE,1,13,3,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,15.066,1.123
3pm,FALSE,1,13,3,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,14.851,0.908
3pm,TRUE,1,13,4,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,20.957,1.833
3pm,FALSE,1,13,4,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,20.054,0.93
3pm,FALSE,1,13,5,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,27.927,1.844
3pm,TRUE,1,13,5,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,28.013,1.93
3pm,TRUE,1,13,6,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,34.491,1.509
3pm,FALSE,1,13,6,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,32.985,0.003
3pm,TRUE,1,13,7,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,39.688,0.973
3pm,FALSE,1,13,7,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,48.936,10.221
3pm,FALSE,1,13,8,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,54.754,0.757
3pm,TRUE,1,13,8,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,58.594,4.597
3pm,FALSE,1,13,9,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,1,5,69.495,7.573
3pm,TRUE,1,13,9,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,1,1,5,64.988,3.066
3pm,TRUE,1,13,10,xFodXPqiyGf4S3i5i,DAqhvBTbwnGRzWL9F,0,1,7,75.972,5.788
3pm,FALSE,1,13,10,xFodXPqiyGf4S3i5i,jKQrDBFrWeEneJ9Sh,1,0,1,71.509,1.325
1pm,FALSE,1,13,1,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,5.629,5.654
1pm,TRUE,1,13,1,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,2.742,2.767
1pm,FALSE,1,13,2,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,9.419,1.698
1pm,TRUE,1,13,2,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,9.832,2.111
1pm,TRUE,1,13,3,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,11.265,1.186
1pm,FALSE,1,13,3,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,13.685,3.606
1pm,TRUE,1,13,4,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,21.114,3.503
1pm,FALSE,1,13,4,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,18.837,1.226
1pm,FALSE,1,13,5,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,27.747,1.78
1pm,TRUE,1,13,5,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,30.627,4.66
1pm,TRUE,1,13,6,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,36.717,2.331
1pm,FALSE,1,13,6,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,37.622,3.236
1pm,TRUE,1,13,7,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,42.874,2.253
1pm,FALSE,1,13,7,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,43.843,3.222
1pm,TRUE,1,13,8,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,49.329,1.338
1pm,FALSE,1,13,8,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,49.75,1.759
1pm,FALSE,1,13,9,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,1,1,5,55.908,2.122
1pm,TRUE,1,13,9,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,1,1,5,55.624,1.838
1pm,TRUE,1,13,10,sBNQx2mGobz4twypw,S7DpQTGMB3QHmv3wj,0,0,3,61.11,2.012
1pm,FALSE,1,13,10,sBNQx2mGobz4twypw,7CHpY4setLKb9ssnN,0,0,3,61.769,2.671
1pm,FALSE,1,13,1,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,8.011,8.038
1pm,TRUE,1,13,1,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,8.58,8.607
1pm,TRUE,1,13,2,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,11.188,2.408
1pm,FALSE,1,13,2,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,19.857,11.077
1pm,FALSE,1,13,3,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,25.218,2.104
1pm,TRUE,1,13,3,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,25.625,2.511
1pm,TRUE,1,13,4,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,33.407,2.555
1pm,FALSE,1,13,4,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,32.419,1.567
1pm,TRUE,1,13,5,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,40.013,2.027
1pm,FALSE,1,13,5,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,39.867,1.881
1pm,TRUE,1,13,6,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,45.41,2.271
1pm,FALSE,1,13,6,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,44.861,1.722
1pm,TRUE,1,13,7,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,52.034,2.997
1pm,FALSE,1,13,7,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,50.534,1.497
1pm,TRUE,1,13,8,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,60.381,3.428
1pm,FALSE,1,13,8,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,58.045,1.092
1pm,FALSE,1,13,9,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,1,1,5,68.282,2.62
1pm,TRUE,1,13,9,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,1,5,69.883,4.221
1pm,TRUE,1,13,10,z2S2a5YwMHMaSA8ZP,2bqdZ89qdpa8PhJCg,1,0,1,77.202,2.333
1pm,FALSE,1,13,10,z2S2a5YwMHMaSA8ZP,f4pnrgcTtBWuEL9Mn,0,1,7,76.857,1.988
1pm,FALSE,1,13,1,5xHpT87njwunnR2nW,GwfkQ6SGEuBj2RMoW,1,1,5,8.214,8.265
1pm,TRUE,1,13,1,5xHpT87njwunnR2nW,qyptfkyqNNMnZTF2v,1,1,5,12.935,12.986
